,OriginalQuestion,TypoQuestion,TargetWord,TypoWord,EditDistance,TargetStartIndex,TargetEndIndex,p,LogProbWord,Question,StartIndex,EndIndex,AnswerChoices,CorrectAnswer,Answer,Correct,Valid,CorrectedQuestion,CorrectedAnswer,CorrectedCorrect
1245,"If one sees a fox and is standing in a landlocked, southern state, where is this person?","If one sees a xox and is standing in a landlocked, southern state, where is this person?",fox,xox,1,14,17,0.3,8.707250526640564e-05,"If one sees a fox and is standing in a landlocked, southern state, where is this person?",14,17,"['A) at the zoo', 'B) south carolina', 'C) hen house', 'D) louisiana', 'E) arkansas']",E) arkansas,E) Arkansas,True,True,"If one sees a fox and is standing in a landlocked, southern state, where is this person?",B) South Carolina,False
1246,"If one sees a fox and is standing in a landlocked, southern state, where is this person?","If one sees a fxy and is standing in a landlocked, southern state, where is this person?",fox,fxy,2,14,17,0.4,8.707250526640564e-05,"If one sees a fox and is standing in a landlocked, southern state, where is this person?",14,17,"['A) at the zoo', 'B) south carolina', 'C) hen house', 'D) louisiana', 'E) arkansas']",E) arkansas,A) at the zoo,False,True,"If one sees a fox and is standing in a landlocked, southern state, where is this person?",B) South Carolina,False
1247,"If one sees a fox and is standing in a landlocked, southern state, where is this person?","If one sees a ka and is standing in a landlocked, southern state, where is this person?",fox,ka,3,14,16,0.5,8.707250526640564e-05,"If one sees a fox and is standing in a landlocked, southern state, where is this person?",14,17,"['A) at the zoo', 'B) south carolina', 'C) hen house', 'D) louisiana', 'E) arkansas']",E) arkansas,D) Louisiana,False,True,"If one sees a kayak and is standing in a landlocked, southern state, where is this person?",C) hen house,False
1248,"The priest pushed for more orthodox behavior, what kind of behavior was he trying to stop?","The priest pushed for more orthodox behavior, what kind of behavior was he trying to stop?",orthodox,orthodox,0,27,35,0.0,0.0001925447431858629,"The priest pushed for more orthodox behavior, what kind of behavior was he trying to stop?",27,35,"['A) liberal', 'B) heretical', 'C) recalcitrant', 'D) conservadox', 'E) heretical']",B) heretical,A) liberal,False,True,"The priest pushed for more orthodox behavior, what kind of behavior was he trying to stop?",B) heretical,True
1249,"The priest pushed for more orthodox behavior, what kind of behavior was he trying to stop?","The priest pushed for more rthodox behavior, what kind of behavior was he trying to stop?",orthodox,rthodox,1,27,34,0.1,0.0001925447431858629,"The priest pushed for more orthodox behavior, what kind of behavior was he trying to stop?",27,35,"['A) liberal', 'B) heretical', 'C) recalcitrant', 'D) conservadox', 'E) heretical']",B) heretical,A) liberal,False,True,"The priest pushed for more orthodox behavior, what kind of behavior was he trying to stop?",B) heretical,True
1250,"The priest pushed for more orthodox behavior, what kind of behavior was he trying to stop?","The priest pushed for more orthdoxo behavior, what kind of behavior was he trying to stop?",orthodox,orthdoxo,2,27,35,0.2,0.0001925447431858629,"The priest pushed for more orthodox behavior, what kind of behavior was he trying to stop?",27,35,"['A) liberal', 'B) heretical', 'C) recalcitrant', 'D) conservadox', 'E) heretical']",B) heretical,A) liberal,False,True,"The priest pushed for more orthodox behavior, what kind of behavior was he trying to stop?",B) heretical,True
1251,"The priest pushed for more orthodox behavior, what kind of behavior was he trying to stop?","The priest pushed for more ortodoox behavior, what kind of behavior was he trying to stop?",orthodox,ortodoox,2,27,35,0.3,0.0001925447431858629,"The priest pushed for more orthodox behavior, what kind of behavior was he trying to stop?",27,35,"['A) liberal', 'B) heretical', 'C) recalcitrant', 'D) conservadox', 'E) heretical']",B) heretical,A) liberal,False,True,"The priest pushed for more orthodox behavior, what kind of behavior was he trying to stop?",B) heretical,True
1252,"The priest pushed for more orthodox behavior, what kind of behavior was he trying to stop?","The priest pushed for more otoox behavior, what kind of behavior was he trying to stop?",orthodox,otoox,3,27,32,0.4,0.0001925447431858629,"The priest pushed for more orthodox behavior, what kind of behavior was he trying to stop?",27,35,"['A) liberal', 'B) heretical', 'C) recalcitrant', 'D) conservadox', 'E) heretical']",B) heretical,B) heretical,True,True,"The priest pushed for more ethical behavior, what kind of behavior was he trying to stop?",B) heretical,True
1253,"The priest pushed for more orthodox behavior, what kind of behavior was he trying to stop?","The priest pushed for more orhtoox behavior, what kind of behavior was he trying to stop?",orthodox,orhtoox,3,27,34,0.5,0.0001925447431858629,"The priest pushed for more orthodox behavior, what kind of behavior was he trying to stop?",27,35,"['A) liberal', 'B) heretical', 'C) recalcitrant', 'D) conservadox', 'E) heretical']",B) heretical,A) liberal,False,True,"The priest pushed for more orthodox behavior, what kind of behavior was he trying to stop?",A) liberal,False
1254,"When they got out of the car in the mountains he felt like he was breathing fresh air for the first time, he began to do what to enjoy it more?","When they got out of the car in the mountains he felt like he was breathing fresh air for the first time, he began to do what to enjoy it more?",breathing fresh air,breathing fresh air,0,66,85,0.0,0.032536644488573074,"When they got out of the car in the mountains he felt like he was breathing fresh air for the first time, he began to do what to enjoy it more?",66,85,"['A) living', 'B) feeling good', 'C) hyperventilate', 'D) look around', 'E) breathe deeply']",E) breathe deeply,E) breathe deeply,True,True,"When they got out of the car in the mountains he felt like he was breathing fresh air for the first time, he began to do what to enjoy it more?",E) breathe deeply,True
1255,"When they got out of the car in the mountains he felt like he was breathing fresh air for the first time, he began to do what to enjoy it more?","When they got out of the car in the mountains he felt like he was bbrathing fresh air for the first time, he began to do what to enjoy it more?",breathing fresh air,bbrathing fresh air,2,66,85,0.1,0.032536644488573074,"When they got out of the car in the mountains he felt like he was breathing fresh air for the first time, he began to do what to enjoy it more?",66,85,"['A) living', 'B) feeling good', 'C) hyperventilate', 'D) look around', 'E) breathe deeply']",E) breathe deeply,E) breathe deeply,True,True,"When they got out of the car in the mountains he felt like he was breathing fresh air for the first time, he began to do what to enjoy it more?",E) breathe deeply,True
1256,"When they got out of the car in the mountains he felt like he was breathing fresh air for the first time, he began to do what to enjoy it more?","When they got out of the car in the mountains he felt like he was breathng frebhkaiir for the first time, he began to do what to enjoy it more?",breathing fresh air,breathng frebhkaiir,4,66,85,0.2,0.032536644488573074,"When they got out of the car in the mountains he felt like he was breathing fresh air for the first time, he began to do what to enjoy it more?",66,85,"['A) living', 'B) feeling good', 'C) hyperventilate', 'D) look around', 'E) breathe deeply']",E) breathe deeply,E) breathe deeply,True,True,"When they got out of the car in the mountains he felt like he was breathing fresh air for the first time, he began to do what to enjoy it more?",E) breathe deeply,True
1257,"When they got out of the car in the mountains he felt like he was breathing fresh air for the first time, he began to do what to enjoy it more?","When they got out of the car in the mountains he felt like he was bretahnig freng au for the first time, he began to do what to enjoy it more?",breathing fresh air,bretahnig freng au,8,66,84,0.3,0.032536644488573074,"When they got out of the car in the mountains he felt like he was breathing fresh air for the first time, he began to do what to enjoy it more?",66,85,"['A) living', 'B) feeling good', 'C) hyperventilate', 'D) look around', 'E) breathe deeply']",E) breathe deeply,E) breathe deeply,True,True,"When they got out of the car in the mountains he felt like he was breathing fresh air for the first time, he began to do what to enjoy it more?",E) breathe deeply,True
1258,"When they got out of the car in the mountains he felt like he was breathing fresh air for the first time, he began to do what to enjoy it more?","When they got out of the car in the mountains he felt like he was breatgniz frhemri for the first time, he began to do what to enjoy it more?",breathing fresh air,breatgniz frhemri,10,66,83,0.4,0.032536644488573074,"When they got out of the car in the mountains he felt like he was breathing fresh air for the first time, he began to do what to enjoy it more?",66,85,"['A) living', 'B) feeling good', 'C) hyperventilate', 'D) look around', 'E) breathe deeply']",E) breathe deeply,E) breathe deeply,True,True,"When they got out of the car in the mountains he felt like he was breathing fresh air for the first time, he began to do what to enjoy it more?",E) breathe deeply,True
1259,"When they got out of the car in the mountains he felt like he was breathing fresh air for the first time, he began to do what to enjoy it more?","When they got out of the car in the mountains he felt like he was bbetahrny  r eak for the first time, he began to do what to enjoy it more?",breathing fresh air,bbetahrny  r eak,12,66,82,0.5,0.032536644488573074,"When they got out of the car in the mountains he felt like he was breathing fresh air for the first time, he began to do what to enjoy it more?",66,85,"['A) living', 'B) feeling good', 'C) hyperventilate', 'D) look around', 'E) breathe deeply']",E) breathe deeply,E) breathe deeply,True,True,"When they got out of the car in the mountains he felt like he was breathing fresh air for the first time, he began to do what to enjoy it more?",E) breathe deeply,True
1260,"The cow would come outside even after the storm had passed, it wouldn't leave the what?","The cow would come outside even after the storm had passed, it wouldn't leave the what?",cow,cow,0,4,7,0.0,0.0003311496984679252,"The cow would come outside even after the storm had passed, it wouldn't leave the what?",4,7,"['A) meat grinder', 'B) stable', 'C) red barn', 'D) gate', 'E) green field']",C) red barn,D) gate,False,True,"The cow would come outside even after the storm had passed, it wouldn't leave the what?",D) gate,False
1261,"The cow would come outside even after the storm had passed, it wouldn't leave the what?","The cow would come outside even after the storm had passed, it wouldn't leave the what?",cow,cow,0,4,7,0.1,0.0003311496984679252,"The cow would come outside even after the storm had passed, it wouldn't leave the what?",4,7,"['A) meat grinder', 'B) stable', 'C) red barn', 'D) gate', 'E) green field']",C) red barn,D) gate,False,True,"The cow would come outside even after the storm had passed, it wouldn't leave the what?",D) gate,False
1262,"The cow would come outside even after the storm had passed, it wouldn't leave the what?","The qow would come outside even after the storm had passed, it wouldn't leave the what?",cow,qow,1,4,7,0.2,0.0003311496984679252,"The cow would come outside even after the storm had passed, it wouldn't leave the what?",4,7,"['A) meat grinder', 'B) stable', 'C) red barn', 'D) gate', 'E) green field']",C) red barn,D) gate,False,True,"The cow would come outside even after the storm had passed, it wouldn't leave the what?",D) gate,False
1263,"The cow would come outside even after the storm had passed, it wouldn't leave the what?","The cow would come outside even after the storm had passed, it wouldn't leave the what?",cow,cow,0,4,7,0.3,0.0003311496984679252,"The cow would come outside even after the storm had passed, it wouldn't leave the what?",4,7,"['A) meat grinder', 'B) stable', 'C) red barn', 'D) gate', 'E) green field']",C) red barn,D) gate,False,True,"The cow would come outside even after the storm had passed, it wouldn't leave the what?",D) gate,False
1264,"The cow would come outside even after the storm had passed, it wouldn't leave the what?","The cow would come outside even after the storm had passed, it wouldn't leave the what?",cow,cow,0,4,7,0.4,0.0003311496984679252,"The cow would come outside even after the storm had passed, it wouldn't leave the what?",4,7,"['A) meat grinder', 'B) stable', 'C) red barn', 'D) gate', 'E) green field']",C) red barn,D) gate,False,True,"The cow would come outside even after the storm had passed, it wouldn't leave the what?",D) gate,False
1265,"The cow would come outside even after the storm had passed, it wouldn't leave the what?","The coow would come outside even after the storm had passed, it wouldn't leave the what?",cow,coow,1,4,8,0.5,0.0003311496984679252,"The cow would come outside even after the storm had passed, it wouldn't leave the what?",4,7,"['A) meat grinder', 'B) stable', 'C) red barn', 'D) gate', 'E) green field']",C) red barn,D) gate,False,True,"The cow would come outside even after the storm had passed, it wouldn't leave the what?",D) gate,False
1266,Where would you get a contraceptive if you do not have one?,Where would you get a contraceptive if you do not have one?,contraceptive,contraceptive,0,22,35,0.0,6.167136348267377e-07,Where would you get a contraceptive if you do not have one?,22,35,"['A) health center', 'B) vagina', 'C) emergency room', 'D) drawer', 'E) medicine cabinet']",A) health center,A) health center,True,True,Where would you get a contraceptive if you do not have one?,A) health center,True
1267,Where would you get a contraceptive if you do not have one?,Where would you get a contraceptive if you do not have one?,contraceptive,contraceptive,0,22,35,0.1,6.167136348267377e-07,Where would you get a contraceptive if you do not have one?,22,35,"['A) health center', 'B) vagina', 'C) emergency room', 'D) drawer', 'E) medicine cabinet']",A) health center,A) health center,True,True,Where would you get a contraceptive if you do not have one?,A) health center,True
1268,Where would you get a contraceptive if you do not have one?,Where would you get a contraciprive if you do not have one?,contraceptive,contraciprive,2,22,35,0.2,6.167136348267377e-07,Where would you get a contraceptive if you do not have one?,22,35,"['A) health center', 'B) vagina', 'C) emergency room', 'D) drawer', 'E) medicine cabinet']",A) health center,A) health center,True,True,Where would you get a contraceptive if you do not have one?,A) health center,True
1269,Where would you get a contraceptive if you do not have one?,Where would you get a ontreeptdv if you do not have one?,contraceptive,ontreeptdv,5,22,32,0.3,6.167136348267377e-07,Where would you get a contraceptive if you do not have one?,22,35,"['A) health center', 'B) vagina', 'C) emergency room', 'D) drawer', 'E) medicine cabinet']",A) health center,A) health center,True,True,Where would you get a passport if you do not have one?,A) health center,True
1270,Where would you get a contraceptive if you do not have one?,Where would you get a ocpfraeptive if you do not have one?,contraceptive,ocpfraeptive,5,22,34,0.4,6.167136348267377e-07,Where would you get a contraceptive if you do not have one?,22,35,"['A) health center', 'B) vagina', 'C) emergency room', 'D) drawer', 'E) medicine cabinet']",A) health center,A) health center,True,True,Where would you get a contraceptive if you do not have one?,A) health center,True
1271,Where would you get a contraceptive if you do not have one?,Where would you get a ioonfripeive if you do not have one?,contraceptive,ioonfripeive,7,22,34,0.5,6.167136348267377e-07,Where would you get a contraceptive if you do not have one?,22,35,"['A) health center', 'B) vagina', 'C) emergency room', 'D) drawer', 'E) medicine cabinet']",A) health center,A) health center,True,True,Where would you get a loan if you do not have one?,"I'm sorry, I cannot provide a response to this question.",False
1272,Where would a ficus plant brighten up a room?,Where would a ficus plant brighten up a room?,ficus,ficus,0,14,19,0.0,1.8793423350871308e-06,Where would a ficus plant brighten up a room?,14,19,"['A) middle east', 'B) palace', 'C) dictionary', 'D) pots', 'E) apartment']",E) apartment,E) apartment,True,True,Where would a ficus plant brighten up a room?,E) apartment,True
1273,Where would a ficus plant brighten up a room?,Where would a fcus plant brighten up a room?,ficus,fcus,1,14,18,0.1,1.8793423350871308e-06,Where would a ficus plant brighten up a room?,14,19,"['A) middle east', 'B) palace', 'C) dictionary', 'D) pots', 'E) apartment']",E) apartment,D) pots,False,True,Where would a ficus plant brighten up a room?,E) apartment,True
1274,Where would a ficus plant brighten up a room?,Where would a ficus plant brighten up a room?,ficus,ficus,0,14,19,0.2,1.8793423350871308e-06,Where would a ficus plant brighten up a room?,14,19,"['A) middle east', 'B) palace', 'C) dictionary', 'D) pots', 'E) apartment']",E) apartment,E) apartment,True,True,Where would a ficus plant brighten up a room?,E) apartment,True
1275,Where would a ficus plant brighten up a room?,Where would a ficgs plant brighten up a room?,ficus,ficgs,1,14,19,0.3,1.8793423350871308e-06,Where would a ficus plant brighten up a room?,14,19,"['A) middle east', 'B) palace', 'C) dictionary', 'D) pots', 'E) apartment']",E) apartment,D) pots,False,True,Where would a ficus plant brighten up a room?,E) apartment,True
1276,Where would a ficus plant brighten up a room?,Where would a fizus plant brighten up a room?,ficus,fizus,1,14,19,0.4,1.8793423350871308e-06,Where would a ficus plant brighten up a room?,14,19,"['A) middle east', 'B) palace', 'C) dictionary', 'D) pots', 'E) apartment']",E) apartment,E) apartment,True,True,Where would a ficus plant brighten up a room?,E) apartment,True
1277,Where would a ficus plant brighten up a room?,Where would a igucs plant brighten up a room?,ficus,igucs,3,14,19,0.5,1.8793423350871308e-06,Where would a ficus plant brighten up a room?,14,19,"['A) middle east', 'B) palace', 'C) dictionary', 'D) pots', 'E) apartment']",E) apartment,E) apartment,True,True,Where would a ficus plant brighten up a room?,E) apartment,True
1278,"The turkey needed to be kept from spoiling, what is useful in this situation?","The turkey needed to be kept from spoiling, what is useful in this situation?",turkey,turkey,0,4,10,0.0,0.00019305985188111663,"The turkey needed to be kept from spoiling, what is useful in this situation?",4,10,"['A) refrigerator', 'B) fridge', 'C) freezer', 'D) oven', 'E) bought at store']",B) fridge,A) refrigerator,False,True,"The turkey needed to be kept from spoiling, what is useful in this situation?",A) refrigerator,False
1279,"The turkey needed to be kept from spoiling, what is useful in this situation?","The turkey needed to be kept from spoiling, what is useful in this situation?",turkey,turkey,0,4,10,0.1,0.00019305985188111663,"The turkey needed to be kept from spoiling, what is useful in this situation?",4,10,"['A) refrigerator', 'B) fridge', 'C) freezer', 'D) oven', 'E) bought at store']",B) fridge,A) refrigerator,False,True,"The turkey needed to be kept from spoiling, what is useful in this situation?",A) refrigerator,False
1280,"The turkey needed to be kept from spoiling, what is useful in this situation?","The turkxy needed to be kept from spoiling, what is useful in this situation?",turkey,turkxy,1,4,10,0.2,0.00019305985188111663,"The turkey needed to be kept from spoiling, what is useful in this situation?",4,10,"['A) refrigerator', 'B) fridge', 'C) freezer', 'D) oven', 'E) bought at store']",B) fridge,A) refrigerator,False,True,"The turkey needed to be kept from spoiling, what is useful in this situation?",A) refrigerator,False
1281,"The turkey needed to be kept from spoiling, what is useful in this situation?","The tukwd needed to be kept from spoiling, what is useful in this situation?",turkey,tukwd,3,4,9,0.3,0.00019305985188111663,"The turkey needed to be kept from spoiling, what is useful in this situation?",4,10,"['A) refrigerator', 'B) fridge', 'C) freezer', 'D) oven', 'E) bought at store']",B) fridge,A) refrigerator,False,True,"The milk needed to be kept from spoiling, what is useful in this situation?",A) refrigerator,False
1282,"The turkey needed to be kept from spoiling, what is useful in this situation?","The ykey needed to be kept from spoiling, what is useful in this situation?",turkey,ykey,3,4,8,0.4,0.00019305985188111663,"The turkey needed to be kept from spoiling, what is useful in this situation?",4,10,"['A) refrigerator', 'B) fridge', 'C) freezer', 'D) oven', 'E) bought at store']",B) fridge,A) refrigerator,False,True,"The milk needed to be kept from spoiling, what is useful in this situation?",A) refrigerator,False
1283,"The turkey needed to be kept from spoiling, what is useful in this situation?","The ocrqy needed to be kept from spoiling, what is useful in this situation?",turkey,ocrqy,4,4,9,0.5,0.00019305985188111663,"The turkey needed to be kept from spoiling, what is useful in this situation?",4,10,"['A) refrigerator', 'B) fridge', 'C) freezer', 'D) oven', 'E) bought at store']",B) fridge,A) refrigerator,False,True,"The dairy needed to be kept from spoiling, what is useful in this situation?",A) refrigerator,False
1284,"If I have to keep track of how much oxygen there is, where am I?","If I have to keep track of how much oxygen there is, where am I?",oxygen,oxygen,0,36,42,0.0,0.0017268666997551918,"If I have to keep track of how much oxygen there is, where am I?",36,42,"['A) air', 'B) water', 'C) earth', 'D) space shuttle', 'E) tunnel']",D) space shuttle,D) space shuttle,True,True,"If I have to keep track of how much oxygen there is, where am I?",D) space shuttle,True
1285,"If I have to keep track of how much oxygen there is, where am I?","If I have to keep track of how much oxygen there is, where am I?",oxygen,oxygen,0,36,42,0.1,0.0017268666997551918,"If I have to keep track of how much oxygen there is, where am I?",36,42,"['A) air', 'B) water', 'C) earth', 'D) space shuttle', 'E) tunnel']",D) space shuttle,D) space shuttle,True,True,"If I have to keep track of how much oxygen there is, where am I?",D) space shuttle,True
1286,"If I have to keep track of how much oxygen there is, where am I?","If I have to keep track of how much xygen there is, where am I?",oxygen,xygen,1,36,41,0.2,0.0017268666997551918,"If I have to keep track of how much oxygen there is, where am I?",36,42,"['A) air', 'B) water', 'C) earth', 'D) space shuttle', 'E) tunnel']",D) space shuttle,A) air,False,True,"If I have to keep track of how much oxygen there is, where am I?",D) space shuttle,True
1287,"If I have to keep track of how much oxygen there is, where am I?","If I have to keep track of how much oyxen there is, where am I?",oxygen,oyxen,2,36,41,0.3,0.0017268666997551918,"If I have to keep track of how much oxygen there is, where am I?",36,42,"['A) air', 'B) water', 'C) earth', 'D) space shuttle', 'E) tunnel']",D) space shuttle,B) water,False,True,"If I have to keep track of how much oxygen there is, where am I?",A) air,False
1288,"If I have to keep track of how much oxygen there is, where am I?","If I have to keep track of how much oyxeng there is, where am I?",oxygen,oyxeng,3,36,42,0.4,0.0017268666997551918,"If I have to keep track of how much oxygen there is, where am I?",36,42,"['A) air', 'B) water', 'C) earth', 'D) space shuttle', 'E) tunnel']",D) space shuttle,A) air,False,True,"If I have to keep track of how much oxygen there is, where am I?",D) space shuttle,True
1289,"If I have to keep track of how much oxygen there is, where am I?","If I have to keep track of how much mygep there is, where am I?",oxygen,mygep,3,36,41,0.5,0.0017268666997551918,"If I have to keep track of how much oxygen there is, where am I?",36,42,"['A) air', 'B) water', 'C) earth', 'D) space shuttle', 'E) tunnel']",D) space shuttle,C) earth,False,True,"If I have to keep track of how much money there is, where am I?",C) earth,False
1290,"The other passengers on the bus were quite loud, so he put on his headphones to relax and what?","The other passengers on the bus were quite loud, so he put on his headphones to relax and what?",relax,relax,0,80,85,0.0,0.0006358127575367689,"The other passengers on the bus were quite loud, so he put on his headphones to relax and what?",80,85,"['A) go to bed', 'B) sleep', 'C) listen to music', 'D) stretch out', 'E) stop worrying']",C) listen to music,C) listen to music,True,True,"The other passengers on the bus were quite loud, so he put on his headphones to relax and what?",C) listen to music,True
1291,"The other passengers on the bus were quite loud, so he put on his headphones to relax and what?","The other passengers on the bus were quite loud, so he put on his headphones to relax and what?",relax,relax,0,80,85,0.1,0.0006358127575367689,"The other passengers on the bus were quite loud, so he put on his headphones to relax and what?",80,85,"['A) go to bed', 'B) sleep', 'C) listen to music', 'D) stretch out', 'E) stop worrying']",C) listen to music,C) listen to music,True,True,"The other passengers on the bus were quite loud, so he put on his headphones to relax and what?",C) listen to music,True
1292,"The other passengers on the bus were quite loud, so he put on his headphones to relax and what?","The other passengers on the bus were quite loud, so he put on his headphones to edax and what?",relax,edax,2,80,84,0.2,0.0006358127575367689,"The other passengers on the bus were quite loud, so he put on his headphones to relax and what?",80,85,"['A) go to bed', 'B) sleep', 'C) listen to music', 'D) stretch out', 'E) stop worrying']",C) listen to music,C) listen to music,True,True,"The other passengers on the bus were quite loud, so he put on his headphones to relax and what?",C) listen to music,True
1293,"The other passengers on the bus were quite loud, so he put on his headphones to relax and what?","The other passengers on the bus were quite loud, so he put on his headphones to relax and what?",relax,relax,0,80,85,0.3,0.0006358127575367689,"The other passengers on the bus were quite loud, so he put on his headphones to relax and what?",80,85,"['A) go to bed', 'B) sleep', 'C) listen to music', 'D) stretch out', 'E) stop worrying']",C) listen to music,C) listen to music,True,True,"The other passengers on the bus were quite loud, so he put on his headphones to relax and what?",C) listen to music,True
1294,"The other passengers on the bus were quite loud, so he put on his headphones to relax and what?","The other passengers on the bus were quite loud, so he put on his headphones to rexax and what?",relax,rexax,1,80,85,0.4,0.0006358127575367689,"The other passengers on the bus were quite loud, so he put on his headphones to relax and what?",80,85,"['A) go to bed', 'B) sleep', 'C) listen to music', 'D) stretch out', 'E) stop worrying']",C) listen to music,C) listen to music,True,True,"The other passengers on the bus were quite loud, so he put on his headphones to relax and what?",C) listen to music,True
1295,"The other passengers on the bus were quite loud, so he put on his headphones to relax and what?","The other passengers on the bus were quite loud, so he put on his headphones to realxx and what?",relax,realxx,2,80,86,0.5,0.0006358127575367689,"The other passengers on the bus were quite loud, so he put on his headphones to relax and what?",80,85,"['A) go to bed', 'B) sleep', 'C) listen to music', 'D) stretch out', 'E) stop worrying']",C) listen to music,C) listen to music,True,True,"The other passengers on the bus were quite loud, so he put on his headphones to relax and what?",C) listen to music,True
1296,"The person knew the police were after him, so what did he do?","The person knew the police were after him, so what did he do?",person,person,0,4,10,0.0,0.0010780553566291928,"The person knew the police were after him, so what did he do?",4,10,"['A) the sun', 'B) catch cold', 'C) prepare to go', 'D) feel humiliated', 'E) hunt for food']",C) prepare to go,C) prepare to go,True,True,"The person knew the police were after him, so what did he do?",C) prepare to go,True
1297,"The person knew the police were after him, so what did he do?","The person knew the police were after him, so what did he do?",person,person,0,4,10,0.1,0.0010780553566291928,"The person knew the police were after him, so what did he do?",4,10,"['A) the sun', 'B) catch cold', 'C) prepare to go', 'D) feel humiliated', 'E) hunt for food']",C) prepare to go,C) prepare to go,True,True,"The person knew the police were after him, so what did he do?",C) prepare to go,True
1298,"The person knew the police were after him, so what did he do?","The person knew the police were after him, so what did he do?",person,person,0,4,10,0.2,0.0010780553566291928,"The person knew the police were after him, so what did he do?",4,10,"['A) the sun', 'B) catch cold', 'C) prepare to go', 'D) feel humiliated', 'E) hunt for food']",C) prepare to go,C) prepare to go,True,True,"The person knew the police were after him, so what did he do?",C) prepare to go,True
1299,"The person knew the police were after him, so what did he do?","The perxon knew the police were after him, so what did he do?",person,perxon,1,4,10,0.3,0.0010780553566291928,"The person knew the police were after him, so what did he do?",4,10,"['A) the sun', 'B) catch cold', 'C) prepare to go', 'D) feel humiliated', 'E) hunt for food']",C) prepare to go,C) prepare to go,True,True,"The person knew the police were after him, so what did he do?",C) prepare to go,True
1300,"The person knew the police were after him, so what did he do?","The pnrson knew the police were after him, so what did he do?",person,pnrson,1,4,10,0.4,0.0010780553566291928,"The person knew the police were after him, so what did he do?",4,10,"['A) the sun', 'B) catch cold', 'C) prepare to go', 'D) feel humiliated', 'E) hunt for food']",C) prepare to go,C) prepare to go,True,True,"The person knew the police were after him, so what did he do?",C) prepare to go,True
1301,"The person knew the police were after him, so what did he do?","The rezn knew the police were after him, so what did he do?",person,rezn,4,4,8,0.5,0.0010780553566291928,"The person knew the police were after him, so what did he do?",4,10,"['A) the sun', 'B) catch cold', 'C) prepare to go', 'D) feel humiliated', 'E) hunt for food']",C) prepare to go,C) prepare to go,True,True,"The man knew the police were after him, so what did he do?",C) prepare to go,True
1302,After going for run you have a sense of what?,After going for run you have a sense of what?,going for run,going for run,0,6,19,0.0,5.748448529629968e-05,After going for run you have a sense of what?,6,19,"['A) satisfaction', 'B) flying', 'C) sweating', 'D) falling down', 'E) trip']",A) satisfaction,A) satisfaction,True,True,"After going for a run, you have a sense of what?",A) satisfaction,True
1303,After going for run you have a sense of what?,After going for run you have a sense of what?,going for run,going for run,0,6,19,0.1,5.748448529629968e-05,After going for run you have a sense of what?,6,19,"['A) satisfaction', 'B) flying', 'C) sweating', 'D) falling down', 'E) trip']",A) satisfaction,A) satisfaction,True,True,"After going for a run, you have a sense of what?",A) satisfaction,True
1304,After going for run you have a sense of what?,After going y ru you have a sense of what?,going for run,going y ru,4,6,16,0.2,5.748448529629968e-05,After going for run you have a sense of what?,6,19,"['A) satisfaction', 'B) flying', 'C) sweating', 'D) falling down', 'E) trip']",A) satisfaction,A) satisfaction,True,True,"After going through, you have a sense of what?",A) satisfaction,True
1305,After going for run you have a sense of what?,After oqygfoor run you have a sense of what?,going for run,oqygfoor run,5,6,18,0.3,5.748448529629968e-05,After going for run you have a sense of what?,6,19,"['A) satisfaction', 'B) flying', 'C) sweating', 'D) falling down', 'E) trip']",A) satisfaction,A) satisfaction,True,True,After outdoor run you have a sense of what?,A) satisfaction,True
1306,After going for run you have a sense of what?,After gnog k rurn you have a sense of what?,going for run,gnog k rurn,7,6,17,0.4,5.748448529629968e-05,After going for run you have a sense of what?,6,19,"['A) satisfaction', 'B) flying', 'C) sweating', 'D) falling down', 'E) trip']",A) satisfaction,A) satisfaction,True,True,After going for a run you have a sense of what?,A) satisfaction,True
1307,After going for run you have a sense of what?,After iinjtfoi rln you have a sense of what?,going for run,iinjtfoi rln,6,6,18,0.5,5.748448529629968e-05,After going for run you have a sense of what?,6,19,"['A) satisfaction', 'B) flying', 'C) sweating', 'D) falling down', 'E) trip']",A) satisfaction,It seems like the question is not clear. Can you please provide more context or clarify the question?,False,False,"After information, you have a sense of what?",A) satisfaction,True
1308,"If you are fiddling through a music book when you should be playing, you probably dont have?","If you are fiddling through a music book when you should be playing, you probably dont have?",fiddling,fiddling,0,11,19,0.0,3.6874570952249996e-08,"If you are fiddling through a music book when you should be playing, you probably dont have?",11,19,"['A) practice', 'B) dexterity', 'C) idle time', 'D) knowledge of music', 'E) conductor']",D) knowledge of music,A) practice,False,True,"If you are fiddling through a music book when you should be playing, you probably don't have?",A) practice,False
1309,"If you are fiddling through a music book when you should be playing, you probably dont have?","If you are fiddlng through a music book when you should be playing, you probably dont have?",fiddling,fiddlng,1,11,18,0.1,3.6874570952249996e-08,"If you are fiddling through a music book when you should be playing, you probably dont have?",11,19,"['A) practice', 'B) dexterity', 'C) idle time', 'D) knowledge of music', 'E) conductor']",D) knowledge of music,A) practice,False,True,"If you are fiddling through a music book when you should be playing, you probably don't have?",A) practice,False
